Dataverse_Desktop_Flows[Desktop Flowname],Dataverse_Desktop_Flows[Created On],Dataverse_Desktop_Flows[Completed On],Dataverse_Desktop_Flows[Successful],Dataverse_Desktop_Flows[Failed],Dataverse_Desktop_Flows[FlowType],Dataverse_Desktop_Flows[createdbyyominame],Dataverse_Desktop_Flows[statecodename],Dataverse_Desktop_Flows[Started On],Dataverse_Desktop_Flows[Run session mode],Dataverse_Desktop_Flows[ParentWorkflowId],Dataverse_Desktop_Flows[machinegroupid],Dataverse_Desktop_Flows[machineid],Dataverse_Desktop_Flows[Flow Machine],Dataverse_Desktop_Flows[FinalSuccessful],Dataverse_Desktop_Flows[Flow Machine Group],Dataverse_Desktop_Flows[UOW_Type],Dataverse_Desktop_Flows[BOT_Name],Dataverse_Desktop_Flows[DateTimeStarted_DATE_Only],Dataverse_Desktop_Flows[Year],Dataverse_Desktop_Flows[Month],Dataverse_Desktop_Flows[Sub-Category],[SumWasSuccessful],[SumStatus_Reason],[Sumrunsessionmode],[SumWeekOfYear],[SumYearWeek],[Sumsubcategory]
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-14T10:19:36,2025-04-14T10:19:56,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-14T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-14T10:20:28,2025-04-14T10:20:47,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-14T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-14T10:21:23,2025-04-14T10:21:43,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-14T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:30:47,2025-04-15T02:33:12,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:30:57,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:30:57,2025-04-15T02:31:16,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:30:57,2025-04-15T14:34:14,0,1,Desktop,powerautomate02 serviceaccount,Active,2025-04-15T08:09:02,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,0,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:31:49,2025-04-15T02:32:08,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:32:40,2025-04-15T02:32:58,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:33:30,2025-04-15T02:33:47,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:34:20,2025-04-15T02:34:37,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:34:22,2025-04-15T02:36:44,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:34:28,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:35:09,2025-04-15T02:35:26,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:35:58,2025-04-15T02:36:18,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:36:51,2025-04-15T02:37:08,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:37:42,2025-04-15T02:37:59,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:37:51,2025-04-15T02:40:12,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:37:58,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:38:32,2025-04-15T02:38:49,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:39:22,2025-04-15T02:39:38,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:40:10,2025-04-15T02:40:30,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:41:03,2025-04-15T02:41:24,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:41:18,2025-04-15T02:43:38,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:41:25,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:41:56,2025-04-15T02:42:13,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:42:46,2025-04-15T02:43:04,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:43:37,2025-04-15T02:43:55,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:44:28,2025-04-15T02:44:44,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:44:44,2025-04-15T02:47:03,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:44:50,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:45:16,2025-04-15T02:45:34,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:46:07,2025-04-15T02:46:24,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:46:56,2025-04-15T02:47:14,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:47:48,2025-04-15T02:48:04,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:48:10,2025-04-15T02:50:31,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:48:15,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:48:37,2025-04-15T02:48:54,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:49:27,2025-04-15T02:49:45,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:50:18,2025-04-15T02:50:34,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:51:06,2025-04-15T02:51:24,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:51:37,2025-04-15T02:53:58,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:51:44,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:51:56,2025-04-15T02:52:14,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:52:47,2025-04-15T02:53:06,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:53:38,2025-04-15T02:53:57,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:54:30,2025-04-15T02:54:47,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:55:05,2025-04-15T02:57:23,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:55:10,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:55:20,2025-04-15T02:55:37,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:56:10,2025-04-15T02:56:27,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:56:59,2025-04-15T02:57:17,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:57:50,2025-04-15T02:58:07,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:58:30,2025-04-15T03:00:48,0,1,Desktop,powerautomate05 #,Active,2025-04-15T02:58:35,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:58:40,2025-04-15T02:58:56,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T02:59:28,2025-04-15T02:59:46,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:00:18,2025-04-15T03:00:37,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:01:10,2025-04-15T03:01:28,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:02:00,2025-04-15T03:02:18,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:02:01,2025-04-15T03:04:21,0,1,Desktop,powerautomate05 #,Active,2025-04-15T03:02:07,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:02:50,2025-04-15T03:03:07,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:03:40,2025-04-15T03:03:57,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:04:30,2025-04-15T03:04:47,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:05:21,2025-04-15T03:05:37,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:05:28,2025-04-15T03:07:50,0,1,Desktop,powerautomate05 #,Active,2025-04-15T03:05:35,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,12B13FD9-EB6D-EE11-8DF0-000D3A592388,6F4F8F6A-D2B1-4B7B-A7D8-F677B4740D7F,IT-POWERAUTO-05.LapkoSoft.local,0,Spreetail-Automation-Group_5,Desktop,SVC05,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:06:09,2025-04-15T03:06:28,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:07:00,2025-04-15T03:07:21,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:07:53,2025-04-15T03:08:10,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,2025-04-15T03:08:43,2025-04-15T03:09:02,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,0,16,202516,0
