SQL_SP_UOW_ALL[FlowName],SQL_SP_UOW_ALL[DateTimeStarted],SQL_SP_UOW_ALL[DateTimeCompleted],SQL_SP_UOW_ALL[Successful],SQL_SP_UOW_ALL[Failed],SQL_SP_UOW_ALL[WasSuccessful],SQL_SP_UOW_ALL[FinalSuccessful],SQL_SP_UOW_ALL[FlowType],SQL_SP_UOW_ALL[UOW_Type],SQL_SP_UOW_ALL[createdbyyominame],SQL_SP_UOW_ALL[statecodename],SQL_SP_UOW_ALL[statuscode],SQL_SP_UOW_ALL[startedon],SQL_SP_UOW_ALL[machinegroupid],SQL_SP_UOW_ALL[machineid],SQL_SP_UOW_ALL[machineidname],SQL_SP_UOW_ALL[machinegroupidname],SQL_SP_UOW_ALL[BOT_Name],SQL_SP_UOW_ALL[DateTimeStarted_DATE_Only],SQL_SP_UOW_ALL[Year],SQL_SP_UOW_ALL[Month],SQL_SP_UOW_ALL[WeekOfYear],SQL_SP_UOW_ALL[YearWeek],[SumSuccessful],[SumFailed],[SumWasSuccessful],[SumFinalSuccessful],[SumYear],[SumMonth],[SumWeekOfYear],[SumYearWeek],[Total_Successful_UOW]
RevLog Submissions,2025-04-16T06:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T06:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T06:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,8,0,8,8,16200,32,128,1620128,8
RevLog Submissions,2025-04-16T07:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T07:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:50:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T07:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T07:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T07:59:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T08:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-16T08:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-16T08:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-16T08:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-16T08:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-16T08:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T08:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T08:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T08:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T08:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T08:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T08:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T09:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T09:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T09:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:33:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T09:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T09:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-16T09:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T09:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T09:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T10:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T10:03:00,,0,0,0,0,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,0,0,0,0,2025,4,16,202516,0
RevLog Submissions,2025-04-16T10:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-16T10:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-16T10:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T10:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-16T10:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-16T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
