Machine Availability Timeline[Created On],Machine Availability Timeline[Created By],Machine Availability Timeline[statuscodename],Machine Availability Timeline[ErrorCode],Machine Availability Timeline[ErrorMessage],Machine Availability Timeline[Regarding],Machine Availability Timeline[Flow Machine Group],Machine Availability Timeline[Run mode],Machine Availability Timeline[Day Name],Machine Availability Timeline[Start],Machine Availability Timeline[End],Machine Availability Timeline[Date],Machine Availability Timeline[Runtime duration (mins)],Machine Availability Timeline[Day of Week],Machine Availability Timeline[Year],Machine Availability Timeline[Hour of Day],Machine Availability Timeline[Start UTC],Machine Availability Timeline[End UTC],Machine Availability Timeline[Context],Machine Availability Timeline[parentWorkflowId],Machine Availability Timeline[Cloud Flow URL],Machine Availability Timeline[Value],Machine Availability Timeline[Time Slot],Machine Availability Timeline[desktop_taskstatus],Machine Availability Timeline[YearWeek],Machine Availability Timeline[Week of Year],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumValue],[SumYearWeek],[SumWeek_of_Year],[Tasks_Occupied]
2025-04-18T08:43:16,Mohammad Asim,Failed,Database.SqlStatementError,"Problem while executing action 'Execute'. Error in SQL statement Query timeout expired 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Error in SQL statement Query timeout expired ---> System.Data.OleDb.OleDbException: Query timeout expired
   at System.Data.OleDb.OleDbDataReader.ProcessResults(OleDbHResult hr)
   at System.Data.OleDb.OleDbDataReader.NextResult()
   at System.Data.OleDb.OleDbCommand.ExecuteReaderInternal(CommandBehavior behavior, String method)
   at System.Data.OleDb.OleDbCommand.ExecuteReader(CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   at System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.ExecuteSQLStatement(Variant connectionString, Variant sqlConnectionVariable, Variant sqlCommand, Variant& result, Int32 timeout, Int32 getConnection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.ExecuteSqlStatement.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC10,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T16:25:12,2025-04-18T00:00:00,461.81666666666666,5,2025,3,2025-04-18T03:43:23,2025-04-18T11:25:12,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,10,10,Failed,202516,16,461.81666666666666,5,2025,3,10,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T13:00:17,2025-04-18T00:00:00,256.9,5,2025,3,2025-04-18T03:43:23,2025-04-18T08:00:17,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,3,3,Succeeded,202516,16,256.9,5,2025,3,3,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T13:00:17,2025-04-18T00:00:00,256.9,5,2025,3,2025-04-18T03:43:23,2025-04-18T08:00:17,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,4,4,Succeeded,202516,16,256.9,5,2025,3,4,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T13:00:17,2025-04-18T00:00:00,256.9,5,2025,3,2025-04-18T03:43:23,2025-04-18T08:00:17,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,5,5,Succeeded,202516,16,256.9,5,2025,3,5,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T13:00:17,2025-04-18T00:00:00,256.9,5,2025,3,2025-04-18T03:43:23,2025-04-18T08:00:17,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,6,6,Succeeded,202516,16,256.9,5,2025,3,6,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Friday,2025-04-18T08:43:23,2025-04-18T13:00:17,2025-04-18T00:00:00,256.9,5,2025,3,2025-04-18T03:43:23,2025-04-18T08:00:17,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,7,7,Succeeded,202516,16,256.9,5,2025,3,7,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,3,3,Succeeded,202516,16,371.1,5,2025,3,3,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,4,4,Succeeded,202516,16,371.1,5,2025,3,4,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,5,5,Succeeded,202516,16,371.1,5,2025,3,5,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,6,6,Succeeded,202516,16,371.1,5,2025,3,6,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,7,7,Succeeded,202516,16,371.1,5,2025,3,7,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,8,8,Succeeded,202516,16,371.1,5,2025,3,8,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T14:54:30,2025-04-18T00:00:00,371.1,5,2025,3,2025-04-18T03:43:24,2025-04-18T09:54:30,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,9,9,Succeeded,202516,16,371.1,5,2025,3,9,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,3,3,Succeeded,202516,16,388.1166666666667,5,2025,3,3,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,4,4,Succeeded,202516,16,388.1166666666667,5,2025,3,4,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,5,5,Succeeded,202516,16,388.1166666666667,5,2025,3,5,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,6,6,Succeeded,202516,16,388.1166666666667,5,2025,3,6,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,7,7,Succeeded,202516,16,388.1166666666667,5,2025,3,7,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,8,8,Succeeded,202516,16,388.1166666666667,5,2025,3,8,202516,16,1
2025-04-18T08:43:16,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Friday,2025-04-18T08:43:24,2025-04-18T15:11:31,2025-04-18T00:00:00,388.1166666666667,5,2025,3,2025-04-18T03:43:24,2025-04-18T10:11:31,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584566412850605346819937141CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,9,9,Succeeded,202516,16,388.1166666666667,5,2025,3,9,202516,16,1
2025-04-18T09:22:08,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Friday,2025-04-18T09:22:19,2025-04-18T09:26:13,2025-04-18T00:00:00,3.9,5,2025,4,2025-04-18T04:22:19,2025-04-18T04:26:13,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584566387651385202071889095CU64"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,4,4,Succeeded,202516,16,3.9,5,2025,4,4,202516,16,1
2025-04-18T09:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Friday,2025-04-18T09:40:17,2025-04-18T09:40:57,2025-04-18T00:00:00,0.6666666666666666,5,2025,4,2025-04-18T04:40:17,2025-04-18T04:40:57,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584566376852969847257644531CU11"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,4,4,Succeeded,202516,16,0.6666666666666666,5,2025,4,4,202516,16,1
2025-04-18T09:48:22,powerautomate05 #,Succeeded,,,CreateBulkInsert-SuppressedTool-V4,SVC05,Unattended,Friday,2025-04-18T09:48:31,2025-04-18T09:54:10,2025-04-18T00:00:00,5.65,5,2025,4,2025-04-18T04:48:31,2025-04-18T04:54:10,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""11699a12-1acd-4d4c-9d4d-9b0fecda9816"",""parentWorkflowRunId"":""08584566372032710184112325822CU56"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",11699a12-1acd-4d4c-9d4d-9b0fecda9816,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/11699a12-1acd-4d4c-9d4d-9b0fecda9816,4,4,Succeeded,202516,16,5.65,5,2025,4,4,202516,16,1
2025-04-18T09:56:19,Mohammad Asim,Succeeded,,,GetValidationPrice_From_GoogleShopping-V5,SVC05,Unattended,Friday,2025-04-18T09:56:26,2025-04-18T12:32:43,2025-04-18T00:00:00,156.28333333333333,5,2025,4,2025-04-18T04:56:26,2025-04-18T07:32:43,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""11699a12-1acd-4d4c-9d4d-9b0fecda9816"",""parentWorkflowRunId"":""08584566372032710184112325822CU56"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",11699a12-1acd-4d4c-9d4d-9b0fecda9816,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/11699a12-1acd-4d4c-9d4d-9b0fecda9816,4,4,Succeeded,202516,16,156.28333333333333,5,2025,4,4,202516,16,1
